id_all,question,statement1,statement2,resolution,percent
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+5cf19528-f4aa-46c9-a512-41717ae491f1+275c3866-5d95-4095-9923-d1a0551c7959,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",looking for comfort,looking for my right fit,0,0.8421052631578947
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+6e767b05-bed4-4383-a6fb-1207c2e1fabc+ac242c51-c634-41a0-9f42-39344f712a28,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",best in restful pillows,feeling the pillows for their softness/firmness,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+99bbdfd4-9e28-4389-9287-1566941c68c4+b4f02691-e01f-4960-8692-d7b8a34ad9ed,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",The staff,Friendly staff,0,0.7272727272727273
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+a6d352ca-5688-45eb-9e73-64b1d40e74d7+67d81225-d1c3-4556-98ea-ba929c1cd580,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",So many choices,I had many choices,0,0.7
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+aaadab35-d445-4295-94ab-2717f887775e+5cf19528-f4aa-46c9-a512-41717ae491f1,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",comforting,looking for comfort,0,0.782608695652174
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+aaff42f3-f613-4ab8-a6df-484174eb2834+063a9708-bcf7-41fc-bf8f-e0f160876d38,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",The styles,Trying out different styles,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+ac242c51-c634-41a0-9f42-39344f712a28+0cbeecc5-dd0b-4c01-bfb3-4fd297590280,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",feeling the pillows for their softness/firmness,I wanted to find a more comfortable pillow,0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+ac242c51-c634-41a0-9f42-39344f712a28+3d914d4e-2c95-42eb-9738-897ac4899b5b,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",feeling the pillows for their softness/firmness,The softness of the pillows,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+ac242c51-c634-41a0-9f42-39344f712a28+94355fc1-c706-43c9-8ae5-d7bebb0191d8,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",feeling the pillows for their softness/firmness,I was feeling the pillow to check how firm they were,0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+ac242c51-c634-41a0-9f42-39344f712a28+c4d9451a-4eae-4038-a794-40f3cbd3332d,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",feeling the pillows for their softness/firmness,The firmness,0,0.8181818181818182
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+b2420e36-346d-43bb-8edc-79010f85c491+d1bb1ff8-42dc-4606-a668-8c9fa0c50211,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",The different types of pillows,which type I wanted,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+be75cc0d-6209-4436-a683-0087ab9163e0+d813de4b-02a3-4d76-9a8e-55afea2d2661,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",The selection,Great selection,0,0.8333333333333334
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+d0a79310-3c28-49b8-aec7-4ed48bc7bafc+2b17b43d-a8be-4b33-b501-bde433c9c3eb,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",everything was good,Everything,0,0.7272727272727273
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+d1bb1ff8-42dc-4606-a668-8c9fa0c50211+bbdb4437-6123-43a5-a5ac-b74899d1d500,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",which type I wanted,I wanted one that felt cool to my head overnight,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+d813de4b-02a3-4d76-9a8e-55afea2d2661+af37b869-85a0-4c9b-9e10-cc03c654bb75,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",Great selection,great customer service,0,0.8
62fdf940-ca53-8c39-29e3-748cd25431e3+07b2308e-2509-44c2-ba00-abbc49347004+eac30839-ced3-409a-a685-513926e85920+5bc7039e-99fe-4be2-86b1-94f57645e485,"Ok now let’s get started talking about pillows.  What do you remember most about your shopping experience for a pillow at Bed, Bath, and Beyond?",more support,I was looking for a pillow that would give support to my neck.,0,0.8333333333333334
62fdf940-ca53-8c39-29e3-748cd25431e3+2309bcfd-a2c6-4c4c-8dc5-e96fd204218e+439fbdf1-0b01-4447-902e-e15e5aea8683+b8e1fd76-6302-4c0b-be14-e1d9ecf3d4da,How would you describe a new brand called SleepStrong ? Who is this brand for and why should somebody choose it over another brand?,This is for working adults who need a restful full night's sleep,This brand is for people who want good strong sleep all night no interruptions,0,0.8
62fdf940-ca53-8c39-29e3-748cd25431e3+2309bcfd-a2c6-4c4c-8dc5-e96fd204218e+e2cc7778-e526-4e81-9343-6ef90d64d005+b8e1fd76-6302-4c0b-be14-e1d9ecf3d4da,How would you describe a new brand called SleepStrong ? Who is this brand for and why should somebody choose it over another brand?,A strong brand that promises a strong sleep,This brand is for people who want good strong sleep all night no interruptions,0,0.8333333333333334
62fdf940-ca53-8c39-29e3-748cd25431e3+2309bcfd-a2c6-4c4c-8dc5-e96fd204218e+f08f7e7a-3ed2-4925-8a0d-1734a572b068+7593f05c-9254-434a-b33c-182b28916185,How would you describe a new brand called SleepStrong ? Who is this brand for and why should somebody choose it over another brand?,Good quality,Great quality,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+1428c97d-c19e-47da-8829-b834c6df2577+d8466074-ad38-4a33-b7d2-efc823fb1ce3,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",comfort night,All night comfort.,0,0.8225806451612904
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+15f5b7e4-da42-42e1-accb-386b86525a3a+a8b89434-b6af-4eac-9d4e-950408cdaba9,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",sleep-ease,Sleep in Peace,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+3b70d7dd-b6fa-4c1f-84e5-57c97ef5646f+36a91e2b-2f06-4848-8671-cf50e036563c,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Comfort Rest,Comfort king,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+3b70d7dd-b6fa-4c1f-84e5-57c97ef5646f+7f5e118e-d3d0-4fc9-91f1-af53265bb551,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Comfort Rest,Relax&Comfort,0,0.8125
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+3b70d7dd-b6fa-4c1f-84e5-57c97ef5646f+8eba1565-77d1-4f9c-a080-e3e303b2cc63,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Comfort Rest,Peaceful rest,0,0.8235294117647058
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+3b9a6e62-1317-492e-b365-781dacbe3cf4+4366f348-4a9f-4a74-9938-9e56c32bddce,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Tempur,Tempur-Pedic,0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+48022f7b-9751-4854-a73f-5c887d11e038+ccb4afaf-43eb-497b-aafc-a25c0d83dddf,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Blissful slumber,Slumber,0,0.8333333333333334
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+519966db-f7b3-4bf3-8e68-5c80b6c2c7f6+fa98677e-02e0-4940-be5d-aca122ef13c6,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sleep Source,Sleep Pattern,0,0.8235294117647058
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+55858958-1f88-48a7-b833-0a705e0af941+1428c97d-c19e-47da-8829-b834c6df2577,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",comfort,comfort night,0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+55858958-1f88-48a7-b833-0a705e0af941+3b70d7dd-b6fa-4c1f-84e5-57c97ef5646f,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",comfort,Comfort Rest,0,0.7222222222222222
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+737fc9c3-49dc-4e0f-9825-00916307f918+d57f04cc-d54b-412f-bd2b-dbb3c853aa0b,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Restful nights,"Peaceful, restful, pillowful",0,0.8333333333333334
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+737fc9c3-49dc-4e0f-9825-00916307f918+d8466074-ad38-4a33-b7d2-efc823fb1ce3,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Restful nights,All night comfort.,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+7684316e-9aa5-4768-9944-14a205b8b2a9+b55e05dc-dc93-4518-b15e-ba97db852700,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sweet Dreams,Cushion dream,0,0.7
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+7f5e118e-d3d0-4fc9-91f1-af53265bb551+1428c97d-c19e-47da-8829-b834c6df2577,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Relax&Comfort,comfort night,0,0.8181818181818182
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+8141e5a6-9a15-4f7f-923a-72afa04d5836+fe610b04-b5e8-43c6-a1af-90f3860bba36,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",nothing in particular,nothing,0,0.7647058823529411
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+8333080c-7da1-49c9-b309-2a7d3e648493+e49eec77-89ec-45ab-87c2-f514ea03c57e,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",deep sleep,"Goodnight, Sleep Tight",0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+88210132-416f-4719-b624-361cd92e5a25+e49eec77-89ec-45ab-87c2-f514ea03c57e,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",beauty sleep,"Goodnight, Sleep Tight",0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+8eba1565-77d1-4f9c-a080-e3e303b2cc63+8fc7f9e7-1c6f-4fb4-a2ce-fd9026867b25,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Peaceful rest,resting place,0,0.8
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+8eba1565-77d1-4f9c-a080-e3e303b2cc63+ce7da499-7069-4d70-a38d-fc32303e5188,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Peaceful rest,Blissfil rest,0,0.7368421052631579
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+982985a5-fb2c-43cb-89c3-7c2eb5e9a81c+eb773a13-3765-4b51-9f2a-f9f1e5288d91,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sweet dreams pillows,Sleep Dream,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+b55e05dc-dc93-4518-b15e-ba97db852700+eb773a13-3765-4b51-9f2a-f9f1e5288d91,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Cushion dream,Sleep Dream,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+b7d02d1a-1f5c-4541-9a1d-47a8ef6a9900+fd6e193d-aae4-4f3f-b83c-4aae31189337,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sleep evolution,Sleep therapy,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+bcf61475-19f8-484e-922b-77a7a05f945f+fd52583a-8432-47aa-9d88-a324d18fea32,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sleep Easy,Comfortable sleep solutions,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+bcf61475-19f8-484e-922b-77a7a05f945f+fef1f491-270c-4a1e-beb7-8113a114ba38,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Sleep Easy,Sleep Heaven,0,0.75
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+c268ef23-7458-497c-bd52-67f86071a0cb+fd52583a-8432-47aa-9d88-a324d18fea32,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Supportive sleep,Comfortable sleep solutions,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+cda02a09-02ab-4b69-a94e-09b7f92a7eca+d8466074-ad38-4a33-b7d2-efc823fb1ce3,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Steady Comfort,All night comfort.,0,0.7058823529411765
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+d2edb1b2-cfb1-41b6-b94e-51ec96d20e23+7f5e118e-d3d0-4fc9-91f1-af53265bb551,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Comfort Haven,Relax&Comfort,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+d2edb1b2-cfb1-41b6-b94e-51ec96d20e23+d8466074-ad38-4a33-b7d2-efc823fb1ce3,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Comfort Haven,All night comfort.,0,0.7
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+d872dc1a-6604-4862-b4e6-58be98e3995f+3314941f-be7e-4f87-b16f-b608d85d09cb,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Good,Good pillow,0,0.7619047619047619
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f384fb39-14b6-44c5-a437-1a4b10bc8303+982985a5-fb2c-43cb-89c3-7c2eb5e9a81c,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Pillow rest,Sweet dreams pillows,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f45a080c-9a69-4fcf-adb2-274a781ebf73+1428c97d-c19e-47da-8829-b834c6df2577,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Nighty night,comfort night,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f45a080c-9a69-4fcf-adb2-274a781ebf73+2f64c7a0-9cc2-4d92-89ee-5b418a417902,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Nighty night,Night Night Sleep,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f45a080c-9a69-4fcf-adb2-274a781ebf73+d8466074-ad38-4a33-b7d2-efc823fb1ce3,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Nighty night,All night comfort.,0,0.7777777777777778
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f45a080c-9a69-4fcf-adb2-274a781ebf73+f291440d-37c1-4e6f-89b3-db94cca53afb,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Nighty night,Restful Night,0,0.7142857142857143
62fdf940-ca53-8c39-29e3-748cd25431e3+c9ff80be-10fd-4f23-83f0-a357f7553cdb+f7162063-516c-47e4-9fa1-16b6e7838bfb+893a0866-1055-4138-bb08-a25bc26f129c,"Besides the brand names we have already shown, what other brand name would you like to add to the list?",Restfull Oasis,RestFull,0,0.8
