id_all,question,statement1,statement2,new_label,resolution,percent
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+1f9bc6c4-6590-4ea6-b49c-061062899de2+26b0bfa5-25d9-4b1d-83e5-33f0c482b7c5,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",The price is the most important compared with the value you intend to get from the free refills.,Free refills eventually make a good value,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+25843a46-5638-4601-881e-2937877daf33+94e142a2-d5fe-4101-a913-f2bc792e2821,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",duration and whether I'll be in town then,The price and duration of the free refill offer,,0,0.785714286
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+3fe4735b-04db-408d-82df-299874398968+5c3a3b29-718b-46ff-9e9b-a84eafef5f46,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",unlimited refills,The cheap refills,,0,0.777777778
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+45137816-7dc9-46db-a72c-7c1b17f0dad2+ea8066b3-ecb6-437c-a775-bf92e28ad9e5,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",Value of the offer,How it adds value to me personally this would be good to refresh me in the summer time as it is hot.,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+64bcc008-5296-41a9-8af1-0efb1082425a+b4966317-3ef2-48b0-b2c2-1c4769db02d6,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",I would like to know what the coupons are for,$20 in coupons,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+651afb21-75bb-41cd-b0a9-af7bb38d0685+50bef71d-2816-4f70-9ba6-d836d6fbd7ca,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",kind of soda,The flavor,,0,0.795918367
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+8606beb8-9d95-4694-be71-3ee3f52f37f0+bc40e855-b775-4aa5-92b6-eea18673d4ea,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",Value for money,Would save me money if I buy a lot of soda.,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+899af4e0-2298-4e11-8895-1a04c960075c+86e5bff8-e70a-4759-bd7c-85176883bd02,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",How durable is the cup?,what the cup is made of,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+b05073f7-3d53-43cc-9122-acdcf2c06c13+50bef71d-2816-4f70-9ba6-d836d6fbd7ca,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",variety of soda,The flavor,,0,0.767241379
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ca702764-4bf4-49f9-aa59-10506eb051da+2dfa2207-71d0-42fe-b828-6413b3e1ccdd,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",Price.,Thinking about how much i would use it to make it worth the price,,0,0.770491803
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ca702764-4bf4-49f9-aa59-10506eb051da+67cc4a7f-d429-4cab-8276-ce09dedf1009,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",Price.,The cost of the promotion compared to how many times I'll visit.,,0,0.826086957
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ce86091c-5239-4c91-a5b3-805e1e87005a+50bef71d-2816-4f70-9ba6-d836d6fbd7ca,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",soda flavors available,The flavor,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+d4ddf75a-be88-430b-ad6e-eb186fb10738+81aabc40-756e-4ebc-8644-ee5a10c78d68,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",I couldn't see the image. Nothing loaded.,"Again, the image didn't show up for me.",,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+e3b6a5f9-5b71-4976-9749-03d7b4ea45b1+3fe4735b-04db-408d-82df-299874398968,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",The refills,unlimited refills,,0,0.806451613
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+e3b6a5f9-5b71-4976-9749-03d7b4ea45b1+55af866a-fedc-419a-9814-e35bb04ef494,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",The refills,time refills available,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+e3b6a5f9-5b71-4976-9749-03d7b4ea45b1+5c3a3b29-718b-46ff-9e9b-a84eafef5f46,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",The refills,The cheap refills,,0,0.791666667
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ea0e7ba9-f06e-4a6b-9df3-aa63e46018ed+bc40e855-b775-4aa5-92b6-eea18673d4ea,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",How often I drink soda,Would save me money if I buy a lot of soda.,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ead2f185-28bc-4b13-91cc-2ac3246cf019+5c3a3b29-718b-46ff-9e9b-a84eafef5f46,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",number of times allowed refill each day,The cheap refills,,0,0.777777778
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+3562016e-d0a1-44e0-a7b6-ac5022a1aec3+ebedd8bb-7ab4-4a4e-944e-5d16dac71d20+2ad5fb90-5782-4c82-bc80-89d8e5908b55,"Thinking about the Sodapalooza cup offer, what is most important when deciding to purchase a Sodapalooza cup?",size,I WOULD LIKE TO KNOW MORE ABOUT THE SIZE AND PRICE OF CUP,,0,0.777777778
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+57287f0f-5484-4ac1-bfa2-0bc9d470bffe+697d8745-1eb8-483f-af4e-a09177352691,Why did you not buy a Sodapalooza cup?,I do not pass by the station often enough,I did not visit racetrac as often as seven eleven or wawa.,,0,0.777777778
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+5a18995f-00eb-4896-84ec-2fdcdbe2fbdf+21966af8-6464-4e14-992b-c9d45dc084de,Why did you not buy a Sodapalooza cup?,I don't drink a lot of soda,Not crazy about fountain soda,,0,0.818181818
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+5a18995f-00eb-4896-84ec-2fdcdbe2fbdf+578d0135-36a1-47a5-a50e-d8fea40b46ea,Why did you not buy a Sodapalooza cup?,I don't drink a lot of soda,that much soda is gross,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+5a18995f-00eb-4896-84ec-2fdcdbe2fbdf+aca39b13-c6e6-4d66-93c7-63a202696799,Why did you not buy a Sodapalooza cup?,I don't drink a lot of soda,dont really drink soda,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+697d8745-1eb8-483f-af4e-a09177352691+dc1c11b5-96cf-47c1-93a6-ebcf80c1d2a2,Why did you not buy a Sodapalooza cup?,I did not visit racetrac as often as seven eleven or wawa.,Didn't visit a racetrac,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+8a576408-8f29-4cb7-a34a-318aca34b54f+603bee81-899f-455a-82ec-b901939cde1d,Why did you not buy a Sodapalooza cup?,Cost too much,cost,,0,0.818181818
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+8b713b43-9be3-4fd9-b31f-037eca525c9a+58804586-429b-4385-82ec-687537462c00,Why did you not buy a Sodapalooza cup?,price,price of the cup vs length of promotion,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+aca39b13-c6e6-4d66-93c7-63a202696799+21966af8-6464-4e14-992b-c9d45dc084de,Why did you not buy a Sodapalooza cup?,dont really drink soda,Not crazy about fountain soda,,0,0.777777778
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+c94d9024-c6a4-449b-9dab-574a8a3d836d+2102bee6-00d0-49b1-8073-68d019a42107,Why did you not buy a Sodapalooza cup?,I never knew about it last year.,I didn't know about the deal,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+d7fdbc0e-5d9c-493c-aba9-645e9cd67747+aea0d250-2edc-49c2-bc2e-eec0ee94d7be,Why did you not buy a Sodapalooza cup?,I didn't think it was a good enough value for me.,didn't know how much i'd use it,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+f01e8365-87bb-4c5d-91f8-3acb7aaabaf7+100497b6-cb9d-46fd-99d5-78532c7b74ab,Why did you not buy a Sodapalooza cup?,No one offered,did not know about offer,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+fb5c5d22-bd3a-4b47-adc9-04db0b962469+106b4c3f-894d-43fe-822e-5c7038209528,Why did you not buy a Sodapalooza cup?,Never seen the product,I had never heard of the offer,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+4d870c77-9818-40ce-b973-9d4686cca800+fb5c5d22-bd3a-4b47-adc9-04db0b962469+c94d9024-c6a4-449b-9dab-574a8a3d836d,Why did you not buy a Sodapalooza cup?,Never seen the product,I never knew about it last year.,,0,0.78125
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+0528f1a5-6858-4f38-9b15-779a51a3e8db+99325d1a-1920-46d6-b52e-cad1d6bded6d,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,prices,There was another price $9.99,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+0db5bc55-ef3a-4bdb-a555-3e79f1eb457e+00371ba5-188d-4340-a181-d46870f675d9,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,the cost of the Sodapalooza cup,The price because it seemed a little high at first glance.,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+236c9674-6df4-4f7b-bd4f-419951baa847+48489507-a898-451c-a6aa-76325c3a33c5,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,The different colored lids caught my eye.,Color of the cup,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+24722acf-2086-4ae0-93c8-32a9ac29f5b7+d72cb1aa-b1da-49cb-bee5-b10947a805b8,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,colors on cup,Different colors,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+416c849a-b0a3-4b7a-a1cd-8aa97cbbd7bf+4ba0b4e5-c091-4aa1-8080-cb303669c0ab,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,I really liked the idea of free refills and the $20 in coupons.,free refills!,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+416c849a-b0a3-4b7a-a1cd-8aa97cbbd7bf+7dc4ccc7-6936-4fe0-b738-d3cd278973a2,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,I really liked the idea of free refills and the $20 in coupons.,The unlimited refills,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+41a5b14c-ba46-4bcc-941c-25bcb64b49a4+0fe762e3-7ba3-4714-b3f2-42a454c14d92,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,coupons,$20 in coupons,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+52c32fa2-2a5e-42fb-944a-2735853e758b+e2d01bd2-efc0-4dc2-9e5a-7ac5bcb9ba68,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,price,the app pricing,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+73c01621-15d6-4afa-b442-627f1aefec4a+9e348375-f3a8-4fd8-9eb3-a07daebda2c1,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,The size of the refillable cup,size of the cup,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+73c01621-15d6-4afa-b442-627f1aefec4a+a37497a3-315d-4ed0-bd03-f32800711eff,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,The size of the refillable cup,The reusable cup,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+75badb72-25b1-48c6-983d-372d35471ac3+217038b3-1179-4dd4-852e-d64c4870e491,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,Free or reduced refills,unlimited refills,,0,0.833333333
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+75badb72-25b1-48c6-983d-372d35471ac3+992faa3c-27b3-4037-a210-7c9447b19e1e,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,Free or reduced refills,I think having unlimited refills stood out the most to me.,,0,0.84
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+7c9bb810-45d0-4c48-9358-06f42e72ad0d+5fd34725-f64c-4af1-aaa4-e40096f16434,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,The shape and size of the cup was interesting,size,,0,0.797468354
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+803e1a88-c7af-4ca0-9b07-58e2c6bacddc+5fd34725-f64c-4af1-aaa4-e40096f16434,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,I liked the size,size,,0,0.818181818
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+8f785b46-7ee9-4585-8859-40e02dbed148+b4b32001-5ab8-46b0-b172-c8d9ae788f43,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,GOOD,good for summer,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+af3bac75-4b7e-4088-8dea-8c98bc109ddd+b37438e3-de13-4966-9ce5-b3d0ebf7e560,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,The price seemed expensive,The price stood out to me. One option was over $10 so it seemed a little pricey.,,0,0.842105263
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+b4fc4991-d3a6-4e5f-b64e-25c615caf26f+7bf016fd-e83e-4b9b-a9ff-4e96fb5c471b,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,$20 in coupons stood out most because it makes the cup free plus some,the statement about $20in coupons seemed interesting and I wanted to learn more about it,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+d7258e47-288e-419b-a55f-422943bd6a81+6b4a5453-075d-468a-a4c7-5ba378a4a4c5,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,travel cup,style of the cup,,0,0.771428571
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+e2d01bd2-efc0-4dc2-9e5a-7ac5bcb9ba68+3f20eb96-9f30-43e8-bead-c55808fa4a88,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,the app pricing,The two different price options,,0,0.8
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+ead2f651-aa38-49ba-a39e-9f4f4c7eee8a+04d67695-400d-490c-bf5f-bf325304d8e9,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,it looks nice,The colorful drinks stood out because they looked pretty.,,0,0.75
57c9e67a-6bfa-7f7a-4e56-7c20ece834e2+f9acf1fc-e8b9-4a32-a2f0-81a661d00a0f+f60c5f1f-5111-481e-aa0c-49a2d5c0fdef+4ba0b4e5-c091-4aa1-8080-cb303669c0ab,Reflect upon the Sodapalooza offer that you just saw. What stood out most to you and why?,unlimited drinks for a set price,free refills!,,0,0.828571429
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+0d624f9c-fc71-4920-8de1-0efa83580dd6+4d730055-b7a1-4279-88be-510631f66d36,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",A sandwich,a cold turkey sandwich,,0,0.818181818
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+29d1b972-4bcb-404a-ac9e-b66aad9121f5+c36b17e9-506f-4be1-9bd0-bc638659164c,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",fruit cup,fruit salad,,0,0.818181818
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+2e75ed90-b260-4dc1-87ef-256ce503184d+57eed95d-fe2c-41f7-a7f3-332f0201a975,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",A sandwich.,I would purchase a healthy sandwich,,0,0.833333333
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+2e75ed90-b260-4dc1-87ef-256ce503184d+ae702a3f-c453-4c09-910c-e977d6c76e2d,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",A sandwich.,breakfast sandwich,,0,0.818181818
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+2e75ed90-b260-4dc1-87ef-256ce503184d+d2f6daac-314d-47ae-9a1c-ed18615e58c3,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",A sandwich.,plain turkey and cheese sandwich on wheat,,0,0.81981982
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+57eed95d-fe2c-41f7-a7f3-332f0201a975+4c9bd9d1-ad96-46a8-884e-541528eb00c4,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",I would purchase a healthy sandwich,sandwich,,0,0.777777778
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+6bb0a04d-200b-4276-9792-140c6f67653e+8b9fb665-9b03-4b8f-bdb7-1acabf094bb7,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.","low fat, low carbs","a low carb wrap of sometype turkey, tomato",,0,0.769230769
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+8564dcb2-fee4-4df1-b316-16cc8e4fab78+94fc1dab-63fe-4ae8-92f4-2460bb0feb46,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",turkey on pita,turkey,,0,0.8
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+8564dcb2-fee4-4df1-b316-16cc8e4fab78+fedbc98e-a5d5-4e37-ae6e-3e5c4edde190,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.",turkey on pita,turkey wrap,,0,0.8
5ad5408d-96b8-6037-a5c7-37af23c96935+15fbd474-45ea-46d7-8096-bcad666dbd08+8b9fb665-9b03-4b8f-bdb7-1acabf094bb7+3b8980e8-9252-4816-a0aa-b8556d78fcf7,"Imagine you were in a RaceTrac store and decided to select an item from the sandwich cooler. These items include sides, snacks, desserts, and salads.  Describe the item you would purchase.","a low carb wrap of sometype turkey, tomato",Wraps,,0,0.785714286
