sentiment_hq,statement
0.581389904,"I shop at Racetracs, but never heard of this offer"
0.981996477,good service
0.538893402,bigger homes
0.8766762020000001,There is a dependable warranty on them
0.8511642220000001,For holding art supplies
0.952883542,they last a long time
0.895707965,Helpful
0.319668144,Listed caloric count
0.12370891099999999,If I vote then I will have a right to complain.
0.988109827,Love the full size Night Repair
0.621608377,Im going to eat at Qdoba anyway so might as well be rewarded for it.
0.9775705929999999,It's goood
0.946705163,my daughter would love it
0.22000871600000002,Complain to the store and report them.
0.23062706,Take out frozen bread for next day's lunch
0.40206757200000004,Sized according to use
0.375077575,Put money in them
0.609077454,I vote
0.928395093,Tire Durability is long lasting without wearing out
0.85452807,I like to be offered help immediately
0.380394399,Devastating. With the money spent and now the money to repeal. Makes no sense.
0.16491982300000002,I would ask the manufacturer about the keyboard layout and size and about any other features not men
0.338198304,Free item
0.123850994,"The subsidies for sure, but actually all of it. Trump & the Republians are heartless."
0.6022782329999999,We need to maintain a navy
0.925805271,buy this insurance
0.264783889,I'd would know I am the only one with my personal information.
0.9870567920000001,Tire durability means that they will hold up well and not wear out quickly.
0.989832163,was very friendly and not pushy
0.071392544,confusion - if there isn't an appropriate phasing out or to a new option
0.45411545,Drive carefully
0.46317333,"sandwich, side, and drink"
0.500936329,more focus on mental health
0.408776462,Would not classify it as delightful
0.74125731,Bourbon chicken
0.7198082809999999,More free time
0.914272785,convenient
0.973495543,"To me, it means that i dont have to worry every time i get in my car."
0.7870308159999999,Quality
0.9056907890000001,"above avg, good handling performance"
0.360352606,non-corrupt
0.9672291279999999,That LV is good value.
0.9898967740000001,Fun containers
0.466825366,Meat and cheese plate
0.573297143,Controlling Diabetes
0.4094612,less drugs
0.646799684,Hopefully I will be in better health
0.6570811870000001,Cereal on the go
0.945985854,Heading to the gulf with my family for some fishing
0.7176738979999999,Preventive care must be covered
0.602352083,I want that deal
0.509245932,Schools should teach anger management
0.203795165,it would be cute for smaller children
0.953914642,Lives up to warranty
0.7688758370000001,SERVICE WITH A SMILE
0.843645513,Tires made of durable material.
0.585745573,making it required
0.8956771490000001,The consultant was surprised at how much I knew.
0.844638586,It's customizable
0.47410157299999994,For young boys
0.8860830670000001,"I like that it is chicken breast,"
0.03243348,Doesn't pop
0.9655544159999999,easy to work with
0.7765131590000001,test more without having to beg for tests
0.717093587,I used them to portion out snacks for me
0.761702001,keeping active
0.618748605,Because I frequently go there- every 10-14 days
0.841577947,the condition of being protected
0.9605162140000001,Keep property looking in good condition
0.8646417259999999,Get my friends to do it.
0.581853032,are we done yet
0.8596430420000001,I organize various items in drawers in bags
0.130107239,States continue CHIP coverage up to 300% FPL
0.880788922,High social media impacts.
0.885595024,To improve our living space
0.6058202979999999,That it's all natural
0.61339581,The flavor
0.8362705709999999,on road trips
0.983582735,Excellent customer service
0.530098259,salad and fruit
0.12753883,min risk
0.779984534,That they last a long tine
0.639988959,I always used the old program
0.014552603999999997,"Thought it would get me rewards, haven't gotten anything"
0.11600516,"I felt that the sales guy was very young, inexperienced."
0.7082160120000001,Fajitas steak strips
0.841109276,I FEEL LIKE IT SO MUCH
0.9142186640000001,Replaces hand sanitizer gel
0.776413441,lll
0.670893014,chicken wings
0.816865504,I love the concept
0.832789063,I felt that I would love to have a large collection of makeup and skin care products.
0.497641206,One more idea
0.226421058,NON
0.22247186300000002,looks namebrand
0.238472641,I would choose a salad.
0.736983478,she buys her own phone
0.4820786420000001,NBC AUTO GUIDE GROUP
0.23569029600000002,having space to make it
0.08667475,It doesn't
0.948272228,dogs properly. i want to take care of my dogs properly. I love my dog very much and my dog is my frn
0.14246852699999998,Hard to find the UPC on the app
0.984143972,"i use them for everything, hair ties, food, coffee filters, etc"
0.348926991,Sell By Date
0.027094253999999998,Cheap Internet
0.603548348,Amount
0.917626858,nice
0.136189908,Restrictions to private insurance.
0.298152745,subsidies for those who cannot afford
0.9761527179999999,shes nice
0.057435002,not to pay for bad drivers
0.9058963659999999,Location and clinic affiliation as well as credentials
0.429751903,No risk of blowouts
0.988087177,a great and very informative experience with the salesperson very knowledgable
0.60669446,the Indregients that are stuffed within the chicken
0.41117844,Are informational but contain information that most diabetics have access to.
0.550106823,Stay open later
0.9487131240000001,Competition/pressure to feel perfect within the church
0.8980645540000001,getting the wall ready for papering
0.825661242,add ingredients to what is provided
0.592714548,"Money, time and space"
0.960308433,It's good food
0.148846805,Plastic containers are used commonly to store leftovers
0.770500243,"Medicare expansion, birth control coverage, ban on lifetime limits"
0.941214025,Replacing a leaking and uninsulated roof.
0.981720865,estee lauder is a good product
0.9494606259999999,More rewards
0.963970184,Keep sandwich fresh for lunch
0.807404876,Quick service
0.010565298999999998,Not enough class options to work with my schedule
0.32548674899999996,will return america back to the people
0.441972435,I had flu
0.78043884,Quality of the product
0.789956331,Full size products are nicer than trial size.
0.9771666529999999,"store food to go in the fridge or freezer, easy to pack kids snacks"
0.007656062,Did not feel anything
0.010680166000000001,They would not be able to understand using either phone
0.308677167,get gas
0.718536913,They make ordinary containers more fun
0.979485333,My kids may want to pack and save more often with this product.
0.685068369,Kids would love it
0.5380911829999999,pre-eisting illness coverage
0.61187613,Male
0.40916004799999994,diet
0.907248735,respect views on alternative treatment
0.8014541270000001,understanding the product
0.9949176909999999,Good movie and fun action figures.
0.6022601129999999,socialise
0.194268301,I don't need all of the products.
0.86766392,"More activities, concerts, plays, runs, games, events for individuals, couples, and families"
0.991348624,good buy
0.79839313,"That NATO works and trains with British, Americans, Dutch and Norweigens"
0.9256578679999999,Clean and simple
0.48402392899999996,shifting of unreimbursed expenses to providers and some patients
0.691929281,It's trying to get me to buy more than I can afford.
0.074582726,he tried to cross sell too much
0.386247784,get gluten free donut options
0.907882214,It would save me a great deal of money as I use many of these items.
0.930253267,I really like her and she is a very good actress
0.8813291190000001,It sounds exciting
0.517553031,Eating the right foods
0.467497885,I think it is expnsive
0.134932116,dunno
0.93205756,Has good tread and can handle punctures
0.35157036799999997,Children would like having their food stored in bags like that.
0.7781304720000001,Seems that kids would enjoy them
0.9518448709999999,They will last a long time
0.616911471,Individual mandate
0.885367692,Kits that include everything you need to get started
0.938139677,Beautiful
0.982536972,Good in all weather
0.22159621100000002,Short cooking time
0.461909771,"Chinese, Mexican, Thai, and Mediterranean."
0.789941668,It makes me feel connected with others around me and those I care about.
0.547147632,"a low carb wrap of sometype turkey, tomato"
